participant_ID,program_ID,rm_engagement,gender_female,urm,pre_interest,negative_affect,post_science_interest,post_science_competence_beliefs,post_science_utility_value,post_mathematics_interest,post_mathematics_competence_beliefs,post_mathematics_utility_value,post_engineering_interest,post_engineering_competence_beliefs,post_engineering_utility_value,post_future_job_work_science_computer,post_future_job_use_science_math,post_future_job_become_STEM,post_interest,overall_post_competence_beliefs,overall_post_utility_value,program_name,rownum
9245,9,3.5,0,1,2.6666666666666665,1.5,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,6
9245,9,3.5,0,1,2.6666666666666665,2.5,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,7
9245,9,2.5,0,1,2.6666666666666665,4,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,8
9245,9,3,0,1,2.6666666666666665,3.5,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,9
9245,9,3.5,0,1,2.6666666666666665,3,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,10
9245,9,3.75,0,1,2.6666666666666665,3.5,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,11
9245,9,3.5,0,1,2.6666666666666665,3,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,12
9245,9,3.5,0,1,2.6666666666666665,3,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,13
9245,9,4,0,1,2.6666666666666665,3,2.6666666666666665,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,3,4,4,NA,3.6666666666666665,3.5,Providence - Explore the Bay,14
9246,9,3.5,0,1,3.6666666666666665,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,1
9246,9,2.5,0,1,3.6666666666666665,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,2
9246,9,2.75,0,1,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,3
9246,9,2.5,0,1,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,4
9246,9,2.25,0,1,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,5
9246,9,2.75,0,1,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,6
9246,9,2.25,0,1,3.6666666666666665,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,7
9246,9,2.25,0,1,3.6666666666666665,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,8
9246,9,3.5,0,1,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,9
9246,9,3.75,0,1,3.6666666666666665,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,10
9246,9,2.5,0,1,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,11
9246,9,2.75,0,1,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,12
9246,9,2.75,0,1,3.6666666666666665,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,13
9246,9,1.75,0,1,3.6666666666666665,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,14
9246,9,2.75,0,1,3.6666666666666665,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,15
9246,9,2.75,0,1,3.6666666666666665,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,16
9246,9,2.5,0,1,3.6666666666666665,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence - Explore the Bay,17
10248,10,2.5,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,1.3333333333333333,2.3333333333333335,1.2,Providence -  RWP Zoo,1
10248,10,3.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,2
10248,10,3.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,3
10248,10,3.25,0,1,2.6666666666666665,1.5,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,4
10248,10,3.75,0,1,2.6666666666666665,2,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,5
10248,10,4,0,1,2.6666666666666665,3,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,6
10248,10,4,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,7
10248,10,1.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,8
10248,10,1.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,9
10248,10,3,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,10
10248,10,2.25,0,1,2.6666666666666665,2.5,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,11
10248,10,1.5,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,12
10248,10,3.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,13
10248,10,3.25,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,14
10248,10,3.75,0,1,2.6666666666666665,3.5,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,15
10248,10,2.25,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,16
10248,10,1.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,17
10248,10,1.75,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,18
10248,10,2.5,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,19
10248,10,2.5,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,20
10248,10,3.25,0,1,2.6666666666666665,1,1.3333333333333333,2.3333333333333335,1.2,NA,NA,NA,NA,NA,NA,1,1,1,NA,2.3333333333333335,1.2,Providence -  RWP Zoo,21
10249,10,1,0,1,3.6666666666666665,2,3.6666666666666665,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6666666666666665,3.6666666666666665,4,Providence -  RWP Zoo,1
10249,10,3,0,1,3.6666666666666665,1,3.6666666666666665,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6666666666666665,4,Providence -  RWP Zoo,2
10249,10,3.25,0,1,3.6666666666666665,2,3.6666666666666665,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6666666666666665,4,Providence -  RWP Zoo,3
10299,10,2.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,2.3333333333333335,2.3333333333333335,3,Providence -  RWP Zoo,1
10299,10,3.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,2
10299,10,3,0,1,NA,1.5,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,3
10299,10,3,0,1,NA,4,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,4
10299,10,3,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,5
10299,10,1,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,6
10299,10,3.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,7
10299,10,3,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,8
10299,10,3,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,9
10299,10,3.25,0,1,NA,3,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,10
10299,10,3.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,11
10299,10,2.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,12
10299,10,2.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,13
10299,10,4,0,1,NA,4,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,14
10299,10,3.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,15
10299,10,3,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,16
10299,10,2.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,17
10299,10,2.5,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,18
10299,10,1.75,0,1,NA,1.5,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,19
10299,10,2.75,0,1,NA,1,2.3333333333333335,2.3333333333333335,3,NA,NA,NA,NA,NA,NA,3,3,4,NA,2.3333333333333335,3,Providence -  RWP Zoo,20
10251,10,1.75,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,4,3.6666666666666665,4,Providence -  RWP Zoo,1
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,2
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,3
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,4
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,5
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,6
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,7
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,8
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,9
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,10
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,11
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,12
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,13
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,14
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,15
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,16
10251,10,3,0,1,4,1,4,3.6666666666666665,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3.6666666666666665,4,Providence -  RWP Zoo,17
10252,10,2.5,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,4,3.3333333333333335,3.6,Providence -  RWP Zoo,1
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,2
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,3
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,4
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,5
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,6
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,7
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,8
10252,10,3.25,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,9
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,10
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,11
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,12
10252,10,3.75,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,13
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,14
10252,10,3.75,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,15
10252,10,4,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,16
10252,10,3.25,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,17
10252,10,3.75,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,18
10252,10,3.75,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,19
10252,10,2.5,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,20
10252,10,3.75,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,21
10252,10,3.5,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,22
10252,10,3.5,1,0,3.6666666666666665,1,4,3.3333333333333335,3.6,NA,NA,NA,NA,NA,NA,3,3,2,NA,3.3333333333333335,3.6,Providence -  RWP Zoo,23
10253,10,1,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,3,3,4,Providence -  RWP Zoo,1
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,2
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,3
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,4
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,5
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,6
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,7
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,8
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,9
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,10
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,11
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,12
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,13
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,14
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,15
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,16
10253,10,4,0,1,2.3333333333333335,1,3,3,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,3,4,Providence -  RWP Zoo,17
10255,10,3,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,1
10255,10,1.75,0,1,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,2
10255,10,3,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,3
10255,10,3.5,0,1,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,4
10255,10,2.5,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,5
10255,10,2.5,0,1,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,6
10255,10,2.5,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Providence -  RWP Zoo,7
10257,10,1.25,0,1,3.3333333333333335,2.5,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2.3333333333333335,2.8,Providence -  RWP Zoo,1
10257,10,3,0,1,3.3333333333333335,3,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,2
10257,10,2.5,0,1,3.3333333333333335,2,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,3
10257,10,3,0,1,3.3333333333333335,2.5,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,4
10257,10,2.5,0,1,3.3333333333333335,2,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,5
10257,10,2.25,0,1,3.3333333333333335,2,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,6
10257,10,2.25,0,1,3.3333333333333335,3,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,7
10257,10,2.5,0,1,3.3333333333333335,2,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,8
10257,10,1.75,0,1,3.3333333333333335,2,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,9
10257,10,2.75,0,1,3.3333333333333335,2,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,10
10257,10,2.75,0,1,3.3333333333333335,2.5,2,2.3333333333333335,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3333333333333335,2.8,Providence -  RWP Zoo,11
10258,10,2.75,0,1,1,4,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,2,1.6666666666666667,2.4,Providence -  RWP Zoo,1
10258,10,2.75,0,1,1,2,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,2
10258,10,2.5,0,1,1,1.5,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,3
10258,10,2.75,0,1,1,2,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,4
10258,10,2.75,0,1,1,1,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,5
10258,10,3,0,1,1,1,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,6
10258,10,3,0,1,1,1,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,7
10258,10,2,0,1,1,2.5,2,1.6666666666666667,2.4,NA,NA,NA,NA,NA,NA,2,3,2,NA,1.6666666666666667,2.4,Providence -  RWP Zoo,8
10259,10,3.75,1,1,2,1,3,3.3333333333333335,3.4,NA,NA,NA,NA,NA,NA,3,3,3,3,3.3333333333333335,3.4,Providence -  RWP Zoo,1
